INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTSTK    ,TCS       ,24/11/2022,00003580.00,CE      ,00000002.60,00000003.00,00000002.60,00000002.95,000000000000750,              750,              005,              005,        2687115.00,           2115.00
OPTSTK    ,TCS       ,24/11/2022,00003600.00,CE      ,00000001.50,00000002.90,00000001.45,00000002.55,000000000093300,            89550,              597,              444,      322583910.00,         203910.00
OPTSTK    ,TCS       ,24/11/2022,00003600.00,PE      ,00000345.00,00000345.00,00000321.90,00000321.90,000000000049500,              750,              005,              005,        2949585.00,         249585.00
OPTSTK    ,TCS       ,24/11/2022,00003680.00,CE      ,00000001.50,00000002.65,00000001.20,00000001.60,000000000002100,             3150,              021,              020,       11596965.00,           4965.00
OPTSTK    ,TCS       ,24/11/2022,00003700.00,CE      ,00000000.95,00000001.35,00000000.75,00000001.30,000000000028800,            69750,              465,              435,      258150780.00,          75780.00
OPTSTK    ,TCS       ,24/11/2022,00003760.00,CE      ,00000001.05,00000001.05,00000001.05,00000001.05,000000000000150,              300,              002,              002,        1128315.00,            315.00
OPTSTK    ,TCS       ,24/11/2022,00003780.00,CE      ,00000001.10,00000001.15,00000000.55,00000001.10,000000000000900,             2100,              014,              014,        7939845.00,           1845.00
OPTSTK    ,TCS       ,24/11/2022,00003800.00,CE      ,00000000.70,00000001.30,00000000.60,00000001.05,000000000023100,            21150,              141,              094,       80389860.00,          19860.00
OPTSTK    ,TCS       ,24/11/2022,00003900.00,CE      ,00000000.40,00000001.00,00000000.35,00000000.95,000000000008100,             1650,              011,              006,        6436380.00,           1380.00
OPTSTK    ,TCS       ,24/11/2022,00004000.00,CE      ,00000000.60,00000000.65,00000000.35,00000000.40,000000000051450,            48900,              326,              086,      195625222.50,          25222.50
OPTSTK    ,TCS       ,29/12/2022,00002800.00,PE      ,00000009.00,00000009.00,00000009.00,00000009.00,000000000001350,              150,              001,              001,         421350.00,           1350.00
OPTSTK    ,TCS       ,29/12/2022,00002900.00,PE      ,00000017.00,00000017.00,00000012.00,00000013.35,000000000006300,              750,              005,              005,        2185342.50,          10342.50
OPTSTK    ,TCS       ,29/12/2022,00003000.00,PE      ,00000025.00,00000025.00,00000018.85,00000019.40,000000000033300,            22950,              153,              099,       69337020.00,         487020.00
OPTSTK    ,TCS       ,29/12/2022,00003100.00,CE      ,00000189.00,00000222.50,00000189.00,00000222.50,000000000001950,             2400,              016,              016,        7937685.00,         497685.00
OPTSTK    ,TCS       ,29/12/2022,00003100.00,PE      ,00000042.10,00000044.00,00000033.00,00000033.45,000000000026100,            24000,              160,              120,       75293010.00,         893010.00
OPTSTK    ,TCS       ,29/12/2022,00003200.00,CE      ,00000116.25,00000153.05,00000116.25,00000150.30,000000000034800,            22200,              148,              136,       74059395.00,        3019395.00
OPTSTK    ,TCS       ,29/12/2022,00003200.00,PE      ,00000073.70,00000078.30,00000059.00,00000059.80,000000000025350,            23550,              157,              116,       76983112.50,        1623112.50
OPTSTK    ,TCS       ,29/12/2022,00003300.00,CE      ,00000068.85,00000094.00,00000068.85,00000093.05,000000000024900,            18900,              126,              116,       63952357.50,        1582357.50
OPTSTK    ,TCS       ,29/12/2022,00003300.00,PE      ,00000100.00,00000135.00,00000100.00,00000100.80,000000000005400,             7350,              049,              042,       25046730.00,         791730.00
OPTSTK    ,TCS       ,29/12/2022,00003400.00,CE      ,00000042.85,00000056.00,00000041.00,00000054.25,000000000026400,            16350,              109,              091,       56369497.50,         779497.50
OPTSTK    ,TCS       ,29/12/2022,00003500.00,CE      ,00000021.95,00000032.20,00000021.95,00000030.55,000000000066450,            38700,              258,              177,      136508835.00,        1058835.00
OPTSTK    ,TCS       ,29/12/2022,00003600.00,CE      ,00000011.20,00000015.20,00000011.00,00000015.00,000000000007200,            10950,              073,              043,       39557332.50,         137332.50
OPTSTK    ,TCS       ,29/12/2022,00003700.00,CE      ,00000009.00,00000010.00,00000009.00,00000010.00,000000000000600,              600,              004,              003,        2225700.00,           5700.00
OPTSTK    ,TCS       ,29/12/2022,00004000.00,CE      ,00000004.50,00000004.95,00000003.95,00000004.60,000000000007050,             3600,              024,              015,       14415442.50,          15442.50
OPTSTK    ,TCS       ,25/01/2023,00003000.00,PE      ,00000035.00,00000036.05,00000032.55,00000032.90,000000000004725,             2100,              012,              011,        6371338.75,          71338.75
OPTSTK    ,TCS       ,25/01/2023,00003200.00,PE      ,00000095.05,00000095.05,00000083.00,00000083.00,000000000001575,             1225,              007,              007,        4025008.75,         105008.75
OPTSTK    ,TCS       ,25/01/2023,00003400.00,CE      ,00000065.50,00000080.00,00000065.50,00000080.00,000000000001750,             1225,              007,              007,        4257085.00,          92085.00
OPTSTK    ,TCS       ,25/01/2023,00003480.00,CE      ,00000026.50,00000026.50,00000026.50,00000026.50,000000000000175,              175,              001,              001,         613637.50,           4637.50
OPTSTK    ,TCS       ,25/01/2023,00003500.00,CE      ,00000042.90,00000052.00,00000042.15,00000046.75,000000000004025,             1925,              011,              011,        6826671.25,          89171.25
OPTSTK    ,TCS       ,25/01/2023,00004000.00,CE      ,00000008.00,00000008.10,00000008.00,00000008.10,000000000000525,              525,              003,              003,        2104217.50,           4217.50
OPTSTK    ,TECHM     ,24/11/2022,00000860.00,PE      ,00000000.65,00000000.75,00000000.30,00000000.75,000000000007800,             5400,              009,              007,        4646850.00,           2850.00
OPTSTK    ,TECHM     ,24/11/2022,00000900.00,CE      ,00000167.05,00000167.60,00000167.05,00000167.60,000000000004200,             1200,              002,              002,        1280790.00,         200790.00
OPTSTK    ,TECHM     ,24/11/2022,00000900.00,PE      ,00000002.95,00000002.95,00000001.15,00000001.45,000000000231600,           277200,              462,              360,      249924870.00,         444870.00
OPTSTK    ,TECHM     ,24/11/2022,00000920.00,PE      ,00000002.30,00000003.35,00000001.80,00000002.05,000000000060600,            69600,              116,              104,       64195530.00,         163530.00
OPTSTK    ,TECHM     ,24/11/2022,00000940.00,PE      ,00000006.00,00000006.00,00000002.65,00000003.15,000000000167400,           437400,              729,              618,      412722750.00,        1566750.00
OPTSTK    ,TECHM     ,24/11/2022,00000960.00,PE      ,00000005.85,00000007.60,00000004.00,00000004.70,000000000189600,           655200,             1092,              985,      632466150.00,        3474150.00
OPTSTK    ,TECHM     ,24/11/2022,00000980.00,PE      ,00000008.30,00000011.20,00000006.05,00000007.05,000000000243600,           774000,             1290,             1098,      764638020.00,        6118020.00
OPTSTK    ,TECHM     ,24/11/2022,00001000.00,CE      ,00000071.00,00000082.00,00000063.00,00000076.10,000000000145200,           109200,              182,              157,      117297720.00,        8097720.00
OPTSTK    ,TECHM     ,24/11/2022,00001000.00,PE      ,00000015.20,00000016.60,00000009.15,00000010.55,000000000570600,          1260600,             2101,             1716,     1275518730.00,       14918730.00
OPTSTK    ,TECHM     ,24/11/2022,00001020.00,CE      ,00000059.05,00000066.60,00000051.90,00000059.80,000000000060600,            24600,              041,              036,       26560440.00,        1468440.00
OPTSTK    ,TECHM     ,24/11/2022,00001020.00,PE      ,00000018.25,00000023.60,00000013.55,00000015.35,000000000269400,           684600,             1141,              974,      709877550.00,       11585550.00
OPTSTK    ,TECHM     ,24/11/2022,00001040.00,CE      ,00000046.20,00000053.00,00000035.60,00000047.05,000000000147000,           315000,              525,              482,      341851950.00,       14251950.00
OPTSTK    ,TECHM     ,24/11/2022,00001040.00,PE      ,00000027.55,00000032.30,00000019.60,00000022.05,000000000277800,           755400,             1259,             1101,      803805750.00,       18189750.00
OPTSTK    ,TECHM     ,24/11/2022,00001060.00,CE      ,00000036.00,00000041.50,00000026.40,00000035.40,000000000382800,          1642200,             2737,             2413,     1798137210.00,       57405210.00
OPTSTK    ,TECHM     ,24/11/2022,00001060.00,PE      ,00000033.90,00000043.10,00000027.85,00000030.70,000000000360600,          1017600,             1696,             1419,     1112245410.00,       33589410.00
OPTSTK    ,TECHM     ,24/11/2022,00001080.00,CE      ,00000027.80,00000031.50,00000019.00,00000026.60,000000000721200,          2830800,             4718,             3988,     3132446520.00,       75182520.00
OPTSTK    ,TECHM     ,24/11/2022,00001080.00,PE      ,00000044.65,00000055.45,00000038.00,00000041.45,000000000150000,           739200,             1232,             1098,      831067620.00,       32731620.00
OPTSTK    ,TECHM     ,24/11/2022,00001100.00,CE      ,00000019.00,00000023.50,00000013.30,00000019.60,000000001483800,          4385400,             7309,             5924,     4908202320.00,       84262320.00
OPTSTK    ,TECHM     ,24/11/2022,00001100.00,PE      ,00000056.00,00000068.95,00000050.05,00000054.85,000000000167400,           140400,              234,              204,      162427350.00,        7987350.00
OPTSTK    ,TECHM     ,24/11/2022,00001120.00,CE      ,00000013.50,00000017.15,00000009.40,00000014.00,000000000549600,          1543800,             2573,             2278,     1750354740.00,       21298740.00
OPTSTK    ,TECHM     ,24/11/2022,00001120.00,PE      ,00000069.80,00000083.60,00000065.25,00000069.70,000000000031200,             7200,              012,              011,        8589150.00,         525150.00
OPTSTK    ,TECHM     ,24/11/2022,00001140.00,CE      ,00000009.05,00000012.40,00000007.00,00000009.95,000000000472800,          1149600,             1916,             1427,     1321902900.00,       11358900.00
OPTSTK    ,TECHM     ,24/11/2022,00001160.00,CE      ,00000006.75,00000008.90,00000004.95,00000007.20,000000000295800,           829800,             1383,             1153,      968352090.00,        5784090.00
OPTSTK    ,TECHM     ,24/11/2022,00001180.00,CE      ,00000005.15,00000006.35,00000003.60,00000005.20,000000000176400,           523200,              872,              728,      619976850.00,        2600850.00
OPTSTK    ,TECHM     ,24/11/2022,00001200.00,CE      ,00000003.40,00000004.55,00000002.65,00000003.80,000000000732600,          1252200,             2087,             1556,     1507111530.00,        4471530.00
OPTSTK    ,TECHM     ,24/11/2022,00001200.00,PE      ,00000140.05,00000155.20,00000133.00,00000136.20,000000000158400,            19200,              032,              032,       25805160.00,        2765160.00
OPTSTK    ,TECHM     ,24/11/2022,00001220.00,CE      ,00000002.70,00000003.25,00000002.00,00000002.70,000000000048600,           251400,              419,              344,      307343220.00,         635220.00
OPTSTK    ,TECHM     ,24/11/2022,00001240.00,CE      ,00000002.00,00000002.30,00000001.30,00000002.05,000000000211200,           351000,              585,              495,      435878040.00,         638040.00
OPTSTK    ,TECHM     ,24/11/2022,00001260.00,CE      ,00000001.35,00000001.70,00000001.10,00000001.65,000000000021000,            31800,              053,              046,       40114080.00,          46080.00
OPTSTK    ,TECHM     ,24/11/2022,00001280.00,CE      ,00000001.30,00000001.30,00000001.30,00000001.30,000000000001200,              600,              001,              001,         768780.00,            780.00
OPTSTK    ,TECHM     ,24/11/2022,00001300.00,CE      ,00000001.35,00000001.35,00000000.90,00000001.05,000000000129000,            57600,              096,              073,       74939250.00,          59250.00
OPTSTK    ,TECHM     ,24/11/2022,00001400.00,CE      ,00000000.45,00000000.45,00000000.45,00000000.45,000000000037800,              600,              001,              001,         840270.00,            270.00
OPTSTK    ,TECHM     ,29/12/2022,00000900.00,PE      ,00000005.50,00000007.00,00000005.50,00000007.00,000000000004200,             1800,              003,              003,        1631040.00,          11040.00
OPTSTK    ,TECHM     ,29/12/2022,00000940.00,PE      ,00000014.95,00000014.95,00000014.95,00000014.95,000000000001200,             1200,              002,              002,        1145940.00,          17940.00
OPTSTK    ,TECHM     ,29/12/2022,00001000.00,PE      ,00000024.90,00000026.75,00000019.50,00000021.85,000000000063600,            55200,              092,              081,       56445510.00,        1245510.00
OPTSTK    ,TECHM     ,29/12/2022,00001100.00,CE      ,00000036.95,00000040.75,00000032.25,00000038.25,000000000031800,            35400,              059,              059,       40279620.00,        1339620.00
OPTSTK    ,TECHM     ,29/12/2022,00001120.00,CE      ,00000011.00,00000026.00,00000011.00,00000026.00,000000000001200,             1800,              003,              003,        2053200.00,          37200.00
OPTSTK    ,TECHM     ,29/12/2022,00001200.00,CE      ,00000015.00,00000015.00,00000015.00,00000015.00,000000000000600,              600,              001,              001,         729000.00,           9000.00
OPTSTK    ,TECHM     ,25/01/2023,00001000.00,PE      ,00000031.00,00000031.00,00000031.00,00000031.00,000000000000600,              600,              001,              001,         618600.00,          18600.00
OPTSTK    ,TITAN     ,24/11/2022,00002200.00,PE      ,00000000.65,00000001.70,00000000.60,00000001.00,000000000007125,             6750,              018,              012,       14855493.75,           5493.75
OPTSTK    ,TITAN     ,24/11/2022,00002300.00,PE      ,00000002.00,00000002.10,00000001.35,00000001.45,000000000034875,            17250,              046,              034,       39704268.75,          29268.75
OPTSTK    ,TITAN     ,24/11/2022,00002400.00,PE      ,00000004.55,00000005.50,00000003.60,00000003.90,000000000124500,            52875,              141,              123,      127122000.00,         222000.00
OPTSTK    ,TITAN     ,24/11/2022,00002440.00,PE      ,00000005.65,00000005.90,00000005.05,00000005.05,000000000004125,             4125,              011,              010,       10088081.25,          23081.25
OPTSTK    ,TITAN     ,24/11/2022,00002460.00,PE      ,00000006.00,00000006.80,00000005.25,00000005.25,000000000003750,             5625,              015,              011,       13873237.50,          35737.50
OPTSTK    ,TITAN     ,24/11/2022,00002480.00,PE      ,00000007.10,00000007.10,00000006.60,00000006.70,000000000004125,             2625,              007,              006,        6528206.25,          18206.25
OPTSTK    ,TITAN     ,24/11/2022,00002500.00,PE      ,00000009.05,00000010.65,00000007.10,00000008.20,000000000156000,            72750,              194,              175,      182548106.25,         673106.25
OPTSTK    ,TITAN     ,24/11/2022,00002520.00,PE      ,00000010.30,00000010.65,00000009.30,00000009.60,000000000012000,             5250,              014,              009,       13284168.75,          54168.75
OPTSTK    ,TITAN     ,24/11/2022,00002540.00,PE      ,00000014.35,00000014.50,00000011.80,00000011.85,000000000017250,            24750,              066,              053,       63190050.00,         325050.00
OPTSTK    ,TITAN     ,24/11/2022,00002560.00,PE      ,00000017.00,00000017.00,00000013.40,00000013.90,000000000022875,            25125,              067,              064,       64716600.00,         396600.00
OPTSTK    ,TITAN     ,24/11/2022,00002580.00,PE      ,00000016.60,00000020.50,00000016.20,00000016.85,000000000012750,             7875,              021,              021,       20464368.75,         146868.75
OPTSTK    ,TITAN     ,24/11/2022,00002600.00,CE      ,00000200.00,00000208.00,00000183.00,00000195.00,000000000049500,             4125,              011,              011,       11513531.25,         788531.25
OPTSTK    ,TITAN     ,24/11/2022,00002600.00,PE      ,00000022.15,00000024.20,00000019.00,00000020.00,000000000204375,           204000,              544,              397,      534861018.75,        4461018.75
OPTSTK    ,TITAN     ,24/11/2022,00002620.00,CE      ,00000178.05,00000178.05,00000178.00,00000178.00,000000000003000,              750,              002,              002,        2098518.75,         133518.75
OPTSTK    ,TITAN     ,24/11/2022,00002620.00,PE      ,00000023.90,00000028.65,00000023.00,00000024.20,000000000016875,            10125,              027,              023,       26787712.50,         260212.50
OPTSTK    ,TITAN     ,24/11/2022,00002640.00,CE      ,00000161.35,00000161.75,00000161.00,00000161.00,000000000012000,             1500,              004,              004,        4202175.00,         242175.00
OPTSTK    ,TITAN     ,24/11/2022,00002640.00,PE      ,00000032.90,00000033.55,00000027.50,00000029.00,000000000025875,            40500,              108,              095,      108166012.50,        1246012.50
OPTSTK    ,TITAN     ,24/11/2022,00002660.00,CE      ,00000145.80,00000145.80,00000145.50,00000145.55,000000000009000,             1875,              005,              005,        5260593.75,         273093.75
OPTSTK    ,TITAN     ,24/11/2022,00002660.00,PE      ,00000034.60,00000039.40,00000032.25,00000033.55,000000000040875,            60000,              160,              130,      161795250.00,        2195250.00
OPTSTK    ,TITAN     ,24/11/2022,00002680.00,CE      ,00000148.20,00000148.20,00000140.00,00000140.00,000000000013125,             1125,              003,              003,        3178650.00,         163650.00
OPTSTK    ,TITAN     ,24/11/2022,00002680.00,PE      ,00000040.30,00000046.00,00000037.75,00000039.95,000000000040125,            53625,              143,              116,      145987968.75,        2272968.75
OPTSTK    ,TITAN     ,24/11/2022,00002700.00,CE      ,00000127.15,00000133.05,00000112.85,00000123.05,000000000165000,            54750,              146,              134,      154485956.25,        6660956.25
OPTSTK    ,TITAN     ,24/11/2022,00002700.00,PE      ,00000045.45,00000053.65,00000044.10,00000046.75,000000000197250,           300000,              800,              701,      824933662.50,       14933662.50
OPTSTK    ,TITAN     ,24/11/2022,00002720.00,CE      ,00000111.85,00000118.95,00000103.80,00000105.95,000000000032625,            20625,              055,              031,       58372143.75,        2272143.75
OPTSTK    ,TITAN     ,24/11/2022,00002720.00,PE      ,00000052.40,00000061.35,00000051.60,00000054.15,000000000030000,            32250,              086,              085,       89584293.75,        1864293.75
OPTSTK    ,TITAN     ,24/11/2022,00002740.00,CE      ,00000100.85,00000108.30,00000090.00,00000097.00,000000000070500,           126000,              336,              254,      357340443.75,       12100443.75
OPTSTK    ,TITAN     ,24/11/2022,00002740.00,PE      ,00000064.60,00000070.95,00000058.00,00000062.65,000000000039750,           133875,              357,              300,      375714187.50,        8896687.50
OPTSTK    ,TITAN     ,24/11/2022,00002760.00,CE      ,00000093.95,00000098.50,00000079.40,00000087.60,000000000142875,           345000,              920,              767,      982585556.25,       30385556.25
OPTSTK    ,TITAN     ,24/11/2022,00002760.00,PE      ,00000074.80,00000081.05,00000066.55,00000070.15,000000000046875,           195000,              520,              413,      552908775.00,       14708775.00
OPTSTK    ,TITAN     ,24/11/2022,00002780.00,CE      ,00000082.00,00000087.85,00000070.20,00000076.40,000000000065250,           173625,              463,              432,      496285406.25,       13607906.25
OPTSTK    ,TITAN     ,24/11/2022,00002780.00,PE      ,00000082.40,00000091.65,00000074.90,00000081.50,000000000015000,            46875,              125,              123,      134293912.50,        3981412.50
OPTSTK    ,TITAN     ,24/11/2022,00002800.00,CE      ,00000072.00,00000078.50,00000061.80,00000068.55,000000000375375,           681750,             1818,             1579,     1956148612.50,       47248612.50
OPTSTK    ,TITAN     ,24/11/2022,00002800.00,PE      ,00000093.00,00000102.50,00000086.00,00000091.80,000000000070875,            32625,              087,              080,       94438293.75,        3088293.75
OPTSTK    ,TITAN     ,24/11/2022,00002820.00,CE      ,00000061.80,00000068.00,00000054.30,00000061.25,000000000048000,            64125,              171,              170,      184741031.25,        3908531.25
OPTSTK    ,TITAN     ,24/11/2022,00002820.00,PE      ,00000113.00,00000113.00,00000113.00,00000113.00,000000000001125,              375,              001,              001,        1099875.00,          42375.00
OPTSTK    ,TITAN     ,24/11/2022,00002840.00,CE      ,00000054.90,00000059.40,00000047.30,00000052.25,000000000045375,            61125,              163,              142,      176818706.25,        3223706.25
OPTSTK    ,TITAN     ,24/11/2022,00002840.00,PE      ,00000121.20,00000125.30,00000116.85,00000118.20,000000000001875,             2250,              006,              006,        6663825.00,         273825.00
OPTSTK    ,TITAN     ,24/11/2022,00002860.00,CE      ,00000048.00,00000051.50,00000041.00,00000045.95,000000000040500,            50250,              134,              114,      145974543.75,        2259543.75
OPTSTK    ,TITAN     ,24/11/2022,00002880.00,CE      ,00000042.55,00000043.05,00000035.50,00000039.65,000000000026625,            16875,              045,              036,       49266618.75,         666618.75
OPTSTK    ,TITAN     ,24/11/2022,00002900.00,CE      ,00000037.15,00000039.70,00000030.60,00000034.30,000000000197250,           197625,              527,              437,      579925818.75,        6813318.75
OPTSTK    ,TITAN     ,24/11/2022,00002900.00,PE      ,00000165.45,00000165.45,00000158.35,00000158.35,000000000001500,             1125,              003,              003,        3445950.00,         183450.00
OPTSTK    ,TITAN     ,24/11/2022,00002920.00,CE      ,00000032.15,00000032.15,00000027.00,00000029.05,000000000008250,             6750,              018,              018,       19907137.50,         197137.50
OPTSTK    ,TITAN     ,24/11/2022,00002940.00,CE      ,00000027.70,00000028.00,00000023.15,00000024.70,000000000019875,            12375,              033,              033,       36695418.75,         312918.75
OPTSTK    ,TITAN     ,24/11/2022,00002960.00,CE      ,00000022.80,00000029.00,00000021.00,00000021.70,000000000006375,             8625,              023,              023,       25724156.25,         194156.25
OPTSTK    ,TITAN     ,24/11/2022,00002980.00,CE      ,00000018.90,00000019.25,00000017.50,00000017.90,000000000004875,             3000,              008,              008,        8995875.00,          55875.00
OPTSTK    ,TITAN     ,24/11/2022,00003000.00,CE      ,00000018.20,00000018.80,00000014.45,00000015.85,000000000256500,           341250,              910,              579,     1029312037.50,        5562037.50
OPTSTK    ,TITAN     ,24/11/2022,00003000.00,PE      ,00000245.00,00000245.00,00000245.00,00000245.00,000000000000375,              375,              001,              001,        1216875.00,          91875.00
OPTSTK    ,TITAN     ,24/11/2022,00003020.00,CE      ,00000015.55,00000015.75,00000012.90,00000013.85,000000000003375,             5625,              015,              011,       17065631.25,          78131.25
OPTSTK    ,TITAN     ,24/11/2022,00003040.00,CE      ,00000013.00,00000013.15,00000011.00,00000012.00,000000000010875,             4875,              013,              013,       14877750.00,          57750.00
OPTSTK    ,TITAN     ,24/11/2022,00003060.00,CE      ,00000011.40,00000011.55,00000010.50,00000010.50,000000000003750,             3750,              010,              007,       11515781.25,          40781.25
OPTSTK    ,TITAN     ,24/11/2022,00003100.00,CE      ,00000008.00,00000008.45,00000006.60,00000007.35,000000000090000,            50250,              134,              124,      156149306.25,         374306.25
OPTSTK    ,TITAN     ,24/11/2022,00003140.00,CE      ,00000006.35,00000006.35,00000004.90,00000005.40,000000000037875,            24375,              065,              049,       76668093.75,         130593.75
OPTSTK    ,TITAN     ,24/11/2022,00003160.00,CE      ,00000004.90,00000004.95,00000004.90,00000004.95,000000000001125,             1500,              004,              004,        4747387.50,           7387.50
OPTSTK    ,TITAN     ,29/12/2022,00002600.00,PE      ,00000036.30,00000042.00,00000035.00,00000036.65,000000000003750,             3375,              009,              007,        8898600.00,         123600.00
OPTSTK    ,TITAN     ,29/12/2022,00002800.00,CE      ,00000115.00,00000115.00,00000107.85,00000107.85,000000000006375,             1875,              005,              005,        5459250.00,         209250.00
OPTSTK    ,TORNTPHARM,24/11/2022,00001500.00,PE      ,00000004.60,00000004.95,00000003.25,00000004.40,000000000013500,            15500,              031,              029,       23309650.00,          59650.00
OPTSTK    ,TORNTPHARM,24/11/2022,00001550.00,PE      ,00000011.55,00000011.55,00000007.10,00000008.10,000000000001500,             3500,              007,              007,        5454575.00,          29575.00
OPTSTK    ,TORNTPHARM,24/11/2022,00001600.00,CE      ,00000082.00,00000115.75,00000082.00,00000114.15,000000000012000,            10000,              020,              020,       17034650.00,        1034650.00
OPTSTK    ,TORNTPHARM,24/11/2022,00001600.00,PE      ,00000022.00,00000022.00,00000015.00,00000016.95,000000000018500,            37000,              074,              067,       59835775.00,         635775.00
OPTSTK    ,TORNTPHARM,24/11/2022,00001620.00,CE      ,00000103.55,00000103.55,00000103.55,00000103.55,000000000001000,              500,              001,              001,         861775.00,          51775.00
OPTSTK    ,TORNTPHARM,24/11/2022,00001620.00,PE      ,00000025.75,00000025.80,00000021.05,00000021.05,000000000008000,             2500,              005,              005,        4109650.00,          59650.00
OPTSTK    ,TORNTPHARM,24/11/2022,00001650.00,CE      ,00000057.00,00000087.95,00000050.05,00000075.70,000000000029000,           583500,             1167,             1060,     1004771375.00,       41996375.00
OPTSTK    ,TORNTPHARM,24/11/2022,00001650.00,PE      ,00000039.00,00000044.00,00000027.85,00000030.35,000000000017000,            70000,              140,              121,      117792700.00,        2292700.00
OPTSTK    ,TORNTPHARM,24/11/2022,00001660.00,CE      ,00000058.40,00000071.00,00000046.45,00000071.00,000000000000500,             2000,              004,              004,        3431350.00,         111350.00
OPTSTK    ,TORNTPHARM,24/11/2022,00001675.00,CE      ,00000048.80,00000063.50,00000048.80,00000063.50,000000000001000,             7500,              015,              015,       12981475.00,         418975.00
OPTSTK    ,TORNTPHARM,24/11/2022,00001680.00,CE      ,00000046.70,00000069.00,00000039.65,00000057.00,000000000008500,            82000,              164,              161,      142357400.00,        4597400.00
OPTSTK    ,TORNTPHARM,24/11/2022,00001700.00,CE      ,00000035.00,00000059.60,00000027.80,00000048.00,000000000077500,           787500,             1575,             1372,     1376351600.00,       37601600.00
OPTSTK    ,TORNTPHARM,24/11/2022,00001700.00,PE      ,00000052.00,00000060.00,00000047.95,00000051.00,000000000005000,             9000,              018,              018,       15767725.00,         467725.00
OPTSTK    ,TORNTPHARM,24/11/2022,00001720.00,CE      ,00000033.50,00000048.00,00000030.10,00000040.40,000000000008000,            28500,              057,              053,       50183175.00,        1163175.00
OPTSTK    ,TORNTPHARM,24/11/2022,00001725.00,CE      ,00000041.30,00000041.30,00000039.55,00000039.55,000000000000500,             1000,              002,              002,        1765425.00,          40425.00
OPTSTK    ,TORNTPHARM,24/11/2022,00001740.00,CE      ,00000025.05,00000035.30,00000025.05,00000031.35,000000000002500,            12000,              024,              018,       21227275.00,         347275.00
OPTSTK    ,TORNTPHARM,24/11/2022,00001750.00,CE      ,00000016.40,00000038.00,00000016.40,00000028.10,000000000047500,           150000,              300,              284,      266738875.00,        4238875.00
OPTSTK    ,TORNTPHARM,24/11/2022,00001760.00,CE      ,00000032.00,00000034.60,00000022.00,00000034.05,000000000002000,             3000,              006,              006,        5373800.00,          93800.00
OPTSTK    ,TORNTPHARM,24/11/2022,00001775.00,CE      ,00000014.50,00000017.50,00000014.50,00000017.50,000000000003000,             5500,              011,              003,        9849750.00,          87250.00
OPTSTK    ,TORNTPHARM,24/11/2022,00001800.00,CE      ,00000008.00,00000022.25,00000008.00,00000015.35,000000000054500,           326500,              653,              579,      592712725.00,        5012725.00
OPTSTK    ,TORNTPHARM,24/11/2022,00001825.00,CE      ,00000010.95,00000015.00,00000010.40,00000013.00,000000000008000,            10500,              021,              013,       19287250.00,         124750.00
OPTSTK    ,TORNTPHARM,24/11/2022,00001850.00,CE      ,00000007.90,00000009.75,00000007.90,00000008.90,000000000003000,             3000,              006,              006,        5575625.00,          25625.00
OPTSTK    ,TORNTPHARM,24/11/2022,00001880.00,CE      ,00000009.90,00000009.90,00000009.90,00000009.90,000000000000500,              500,              001,              001,         944950.00,           4950.00
OPTSTK    ,TORNTPHARM,24/11/2022,00001900.00,CE      ,00000005.00,00000007.00,00000003.40,00000003.70,000000000014000,            37000,              074,              056,       70507275.00,         207275.00
OPTSTK    ,TORNTPOWER,24/11/2022,00000450.00,PE      ,00000001.50,00000001.60,00000001.50,00000001.60,000000000004500,             3000,              002,              002,        1354650.00,           4650.00
OPTSTK    ,TORNTPOWER,24/11/2022,00000480.00,PE      ,00000006.70,00000007.45,00000004.70,00000005.00,000000000051000,           118500,              079,              059,       57544575.00,         664575.00
OPTSTK    ,TORNTPOWER,24/11/2022,00000490.00,PE      ,00000010.65,00000010.65,00000007.90,00000007.90,000000000000000,             3000,              002,              002,        1497825.00,          27825.00
OPTSTK    ,TORNTPOWER,24/11/2022,00000500.00,CE      ,00000022.80,00000030.50,00000022.25,00000030.10,000000000051000,           171000,              114,              093,       89843025.00,        4343025.00
OPTSTK    ,TORNTPOWER,24/11/2022,00000500.00,PE      ,00000014.00,00000014.00,00000010.45,00000010.45,000000000022500,             9000,              006,              006,        4609350.00,         109350.00
OPTSTK    ,TORNTPOWER,24/11/2022,00000510.00,CE      ,00000017.20,00000024.50,00000017.00,00000023.90,000000000022500,           112500,              075,              063,       59712825.00,        2337825.00
OPTSTK    ,TORNTPOWER,24/11/2022,00000510.00,PE      ,00000013.50,00000013.50,00000013.50,00000013.50,000000000003000,             1500,              001,              001,         785250.00,          20250.00
OPTSTK    ,TORNTPOWER,24/11/2022,00000520.00,CE      ,00000016.90,00000019.80,00000015.20,00000019.05,000000000252000,           739500,              493,              449,      398384250.00,       13844250.00
OPTSTK    ,TORNTPOWER,24/11/2022,00000530.00,CE      ,00000010.00,00000015.50,00000009.50,00000014.85,000000000049500,           105000,              070,              060,       57109575.00,        1459575.00
