INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTIDX    ,BANKNIFTY ,27/10/2022,00037100.00,PE      ,00000005.60,00000006.60,00000003.15,00000004.85,000000000022350,            57950,             2318,             1038,     2150221196.25,         276196.25
OPTIDX    ,BANKNIFTY ,27/10/2022,00037300.00,PE      ,00000004.80,00000005.95,00000002.05,00000005.00,000000000047625,           157850,             6314,             2071,     5888593833.75,         788833.75
OPTIDX    ,BANKNIFTY ,27/10/2022,00037500.00,PE      ,00000005.75,00000006.30,00000004.50,00000005.45,000000001340575,          2418550,            96742,            19888,    90708605813.75,       12980813.75
OPTIDX    ,BANKNIFTY ,27/10/2022,00037700.00,PE      ,00000005.00,00000009.95,00000002.00,00000005.65,000000000124525,           303425,            12137,             3275,    11440823440.00,        1700940.00
OPTIDX    ,BANKNIFTY ,27/10/2022,00037900.00,PE      ,00000006.65,00000011.60,00000001.35,00000006.10,000000000096525,           296500,            11860,             5220,    11239130173.75,        1780173.75
OPTIDX    ,BANKNIFTY ,27/10/2022,00038100.00,PE      ,00000009.75,00000009.75,00000003.00,00000006.55,000000000137350,           321300,            12852,             5767,    12243615713.75,        2085713.75
OPTIDX    ,BANKNIFTY ,27/10/2022,00038300.00,PE      ,00000010.05,00000015.15,00000003.45,00000006.60,000000000408075,          1122025,            44881,            15386,    42981138116.25,        7580616.25
OPTIDX    ,BANKNIFTY ,27/10/2022,00038500.00,PE      ,00000009.60,00000010.00,00000005.55,00000007.60,000000001822500,          3790350,           151614,            38732,   145957359835.00,       28884835.00
OPTIDX    ,BANKNIFTY ,27/10/2022,00038700.00,PE      ,00000008.15,00000012.85,00000005.15,00000008.05,000000000483050,          1239525,            49581,            17914,    47979759197.50,       10141697.50
OPTIDX    ,BANKNIFTY ,27/10/2022,00038900.00,PE      ,00000015.10,00000015.10,00000005.20,00000009.50,000000000341525,          1249150,            49966,            19326,    48604061477.50,       12126477.50
OPTIDX    ,BANKNIFTY ,27/10/2022,00039100.00,PE      ,00000014.65,00000015.90,00000009.00,00000010.80,000000000304825,          1487900,            59516,            21907,    58193348796.25,       16458796.25
OPTIDX    ,BANKNIFTY ,27/10/2022,00039300.00,PE      ,00000017.95,00000021.00,00000007.15,00000012.55,000000000549500,          1798500,            71940,            20322,    70704562987.50,       23512987.50
OPTIDX    ,BANKNIFTY ,27/10/2022,00039500.00,PE      ,00000006.60,00000025.00,00000006.60,00000015.00,000000001746800,          5928225,           237129,            71860,   234258351520.00,       93464020.00
OPTIDX    ,BANKNIFTY ,27/10/2022,00039700.00,PE      ,00000026.20,00000026.75,00000015.40,00000018.65,000000000450775,          2248450,            89938,            31212,    89307663887.50,       44198887.50
OPTIDX    ,BANKNIFTY ,27/10/2022,00039900.00,PE      ,00000044.00,00000044.00,00000016.15,00000024.80,000000000466700,          2196200,            87848,            28648,    87686206773.75,       57826773.75
OPTIDX    ,BANKNIFTY ,27/10/2022,00040100.00,PE      ,00000031.80,00000073.55,00000024.55,00000034.20,000000000538400,          2722075,           108883,            36653,   109253800317.50,       98592817.50
OPTIDX    ,BANKNIFTY ,27/10/2022,00040300.00,PE      ,00000098.60,00000098.60,00000035.00,00000048.75,000000000811050,          3599150,           143966,            53530,   145233867592.50,      188122592.50
OPTIDX    ,BANKNIFTY ,27/10/2022,00040500.00,PE      ,00000100.05,00000100.05,00000051.55,00000070.75,000000002197250,         10531600,           421264,           161558,   427345506800.00,      815706800.00
OPTIDX    ,BANKNIFTY ,27/10/2022,00040700.00,PE      ,00000158.35,00000158.35,00000072.00,00000101.70,000000000788150,          4373050,           174922,            77787,   178476892360.00,      493757360.00
OPTIDX    ,BANKNIFTY ,27/10/2022,00040900.00,PE      ,00000159.95,00000210.65,00000114.05,00000148.75,000000000385050,          3477250,           139090,            72406,   142784592726.25,      565067726.25
OPTIDX    ,BANKNIFTY ,27/10/2022,00041100.00,PE      ,00000156.70,00000324.80,00000156.70,00000217.75,000000000453675,          3964075,           158563,            95246,   163856452382.50,      932969882.50
OPTIDX    ,BANKNIFTY ,27/10/2022,00041300.00,PE      ,00000365.30,00000427.05,00000235.85,00000306.95,000000000804475,         11663875,           466555,           255134,   485554532850.00,     3836495350.00
OPTIDX    ,BANKNIFTY ,27/10/2022,00041500.00,PE      ,00000574.30,00000576.95,00000357.05,00000410.90,000000000903550,          5288750,           211550,           106317,   221815841443.75,     2332716443.75
OPTIDX    ,BANKNIFTY ,27/10/2022,00041700.00,PE      ,00000700.00,00000704.75,00000485.40,00000532.20,000000000044850,           372375,            14895,             7944,    15737010920.00,      208973420.00
OPTIDX    ,BANKNIFTY ,27/10/2022,00041900.00,PE      ,00000749.95,00000833.05,00000637.85,00000686.10,000000000008150,            44650,             1786,             1151,     1902421488.75,       31586488.75
OPTIDX    ,BANKNIFTY ,27/10/2022,00042100.00,PE      ,00000945.45,00000987.35,00000780.15,00000848.15,000000000001725,             4025,              161,              097,      172972101.25,        3519601.25
OPTIDX    ,BANKNIFTY ,27/10/2022,00042300.00,PE      ,00001127.70,00001189.00,00000990.25,00001060.95,000000000001350,             2750,              110,              081,      119276501.25,        2951501.25
OPTIDX    ,BANKNIFTY ,27/10/2022,00042500.00,PE      ,00001260.20,00001374.50,00001183.05,00001222.05,000000000017700,            14575,              583,              250,      637931995.00,       18494495.00
OPTIDX    ,BANKNIFTY ,27/10/2022,00043500.00,PE      ,00002301.90,00002318.90,00002245.40,00002245.40,000000000002375,              200,              008,              007,        9155828.75,         455828.75
OPTIDX    ,BANKNIFTY ,27/10/2022,00044500.00,PE      ,00003250.00,00003250.00,00003250.00,00003250.00,000000000004950,              025,              001,              001,        1193750.00,          81250.00
OPTIDX    ,BANKNIFTY ,27/10/2022,00045500.00,PE      ,00004669.00,00004669.00,00004200.25,00004230.60,000000000000350,              100,              004,              004,        4983467.50,         433467.50
OPTIDX    ,FINNIFTY  ,25/10/2022,00016000.00,PE      ,00000000.30,00000000.30,00000000.30,00000000.30,000000000006240,              120,              003,              001,        1920036.00,             36.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00016500.00,PE      ,00000000.25,00000000.35,00000000.10,00000000.15,000000000027440,            13200,              330,              041,      217802026.00,           2026.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00016600.00,PE      ,00000000.25,00000000.70,00000000.05,00000000.25,000000000007360,             3480,              087,              022,       57768798.00,            798.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00016700.00,PE      ,00000000.75,00000000.75,00000000.15,00000000.30,000000000004120,              680,              017,              011,       11356210.00,            210.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00016800.00,PE      ,00000000.40,00000000.95,00000000.20,00000000.35,000000000009200,             3640,              091,              030,       61153334.00,           1334.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00016900.00,PE      ,00000000.55,00000001.65,00000000.15,00000000.50,000000000009840,             9440,              236,              048,      159540804.00,           4804.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017000.00,PE      ,00000001.20,00000001.20,00000000.25,00000000.55,000000000104640,           106400,             2660,              300,     1808859798.00,          59798.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017050.00,PE      ,00000000.25,00000000.25,00000000.25,00000000.25,000000000000440,              280,              007,              005,        4774070.00,             70.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017100.00,PE      ,00000000.75,00000000.80,00000000.15,00000000.50,000000000011400,            23320,              583,              161,      398781920.00,           9920.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017150.00,PE      ,00000000.90,00000001.05,00000000.30,00000000.65,000000000000720,             2520,              063,              030,       43219652.00,           1652.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017200.00,PE      ,00000001.45,00000001.45,00000000.30,00000000.75,000000000023200,            48600,             1215,              250,      835951344.00,          31344.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017250.00,PE      ,00000001.20,00000001.20,00000000.40,00000000.80,000000000006760,             2800,              070,              031,       48302170.00,           2170.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017300.00,PE      ,00000000.80,00000001.80,00000000.60,00000000.80,000000000072400,            96040,             2401,              545,     1661568686.00,          76686.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017350.00,PE      ,00000001.95,00000002.00,00000000.60,00000000.85,000000000004440,            12960,              324,              182,      224870400.00,          14400.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017400.00,CE      ,00000547.50,00000567.45,00000547.45,00000567.45,000000000000480,              440,              011,              006,        7897690.00,         241690.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017400.00,PE      ,00000001.15,00000001.95,00000000.75,00000000.95,000000000084160,           138360,             3459,              947,     2407604446.00,         140446.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017450.00,PE      ,00000002.55,00000005.25,00000000.10,00000001.10,000000000010280,            30600,              765,              277,      534003752.00,          33752.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017500.00,CE      ,00000810.60,00000909.60,00000810.55,00000909.60,000000000003760,              160,              004,              003,        2937614.00,         137614.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017500.00,PE      ,00000001.45,00000001.80,00000000.50,00000001.15,000000000190400,           423240,            10581,             2166,     7407205382.00,         505382.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017550.00,PE      ,00000001.80,00000001.80,00000000.40,00000001.25,000000000016560,            25840,              646,              220,      453522136.00,          30136.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017600.00,CE      ,00000701.05,00000801.55,00000701.05,00000801.55,000000000000880,              160,              004,              004,        2932370.00,         116370.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017600.00,PE      ,00000001.90,00000001.90,00000000.35,00000001.30,000000000115160,           296760,             7419,             2245,     5223376870.00,         400870.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017650.00,PE      ,00000001.00,00000002.35,00000000.35,00000001.40,000000000031960,            34920,              873,              246,      616389304.00,          51304.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017700.00,CE      ,00000688.65,00000705.55,00000688.60,00000705.55,000000000001040,              120,              003,              003,        2207312.00,          83312.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017700.00,PE      ,00000001.15,00000002.95,00000001.10,00000001.55,000000000270120,           664160,            16604,             4302,    11756690682.00,        1058682.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017750.00,PE      ,00000001.00,00000003.80,00000000.70,00000001.60,000000000036040,            80320,             2008,              527,     1425808278.00,         128278.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017800.00,CE      ,00000490.00,00000644.80,00000423.50,00000608.30,000000000003880,             2160,              054,              036,       39654372.00,        1206372.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017800.00,PE      ,00000003.45,00000003.50,00000001.50,00000001.75,000000000333880,          1133760,            28344,             7519,    20182996016.00,        2068016.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017850.00,PE      ,00000008.35,00000010.40,00000000.55,00000001.95,000000000043280,           186120,             4653,             1056,     3322619226.00,         377226.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017900.00,CE      ,00000481.05,00000533.10,00000479.60,00000507.35,000000000011280,             2600,              065,              043,       47845522.00,        1305522.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017900.00,PE      ,00000005.40,00000006.50,00000001.00,00000002.25,000000000328920,          1364960,            34124,            12037,    24436056768.00,        3272768.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017950.00,CE      ,00000444.25,00000471.90,00000442.40,00000460.45,000000000001600,             1120,              028,              025,       20612344.00,         508344.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017950.00,PE      ,00000002.00,00000012.90,00000000.35,00000002.55,000000000084240,           426320,            10658,             3223,     7653608942.00,        1164942.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018000.00,CE      ,00000388.90,00000435.65,00000378.50,00000410.90,000000000032080,            62280,             1557,             1108,     1146814858.00,       25774858.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018000.00,PE      ,00000011.85,00000011.85,00000002.65,00000003.15,000000000580560,          2986200,            74655,            21983,    53761230032.00,        9630032.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018050.00,CE      ,00000300.00,00000383.80,00000276.75,00000358.35,000000000008080,             7560,              189,              111,      139178164.00,        2720164.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018050.00,PE      ,00000010.00,00000012.45,00000002.90,00000003.85,000000000074280,           473800,            11845,             3996,     8553893232.00,        1803232.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018100.00,CE      ,00000293.95,00000338.50,00000271.50,00000314.70,000000000069240,           168160,             4204,             2838,     3097124300.00,       53428300.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018100.00,PE      ,00000038.95,00000038.95,00000003.10,00000004.95,000000000449480,          2458920,            61473,            27139,    44518026358.00,       11574358.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018150.00,CE      ,00000290.00,00000290.00,00000230.45,00000264.75,000000000013400,            21480,              537,              346,      395511918.00,        5649918.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018150.00,PE      ,00000042.00,00000042.00,00000004.10,00000006.95,000000000117840,           830800,            20770,             8247,    15084299334.00,        5279334.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018200.00,CE      ,00000123.40,00000250.00,00000123.35,00000220.10,000000000131480,           390680,             9767,             6244,     7195388836.00,       85012836.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018200.00,PE      ,00000039.95,00000039.95,00000006.35,00000010.20,000000000514600,          3356240,            83906,            33176,    61115533902.00,       31965902.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018250.00,CE      ,00000464.90,00000464.95,00000133.00,00000173.25,000000000029680,           133200,             3330,             1639,     2453696542.00,       22796542.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018250.00,PE      ,00000050.00,00000072.00,00000010.00,00000016.15,000000000139080,           984920,            24623,             8742,    17989465150.00,       14675150.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018300.00,CE      ,00000150.05,00000162.65,00000074.75,00000135.40,000000000150360,          1123920,            28098,            19110,    20716552866.00,      148816866.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018300.00,PE      ,00000025.30,00000051.35,00000018.00,00000026.15,000000000395240,          3600600,            90015,            47299,    65979135284.00,       88155284.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018350.00,CE      ,00000069.00,00000131.45,00000069.00,00000100.25,000000000047960,           332240,             8306,             4417,     6128967788.00,       32363788.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018350.00,PE      ,00000005.00,00000068.50,00000005.00,00000041.35,000000000086360,           697240,            17431,             7604,    12821326198.00,       26972198.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018400.00,CE      ,00000050.00,00000088.00,00000025.70,00000070.75,000000000334080,          3286960,            82174,            55485,    60709001916.00,      228937916.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018400.00,PE      ,00000010.00,00000099.95,00000001.00,00000061.80,000000000466800,          3568960,            89224,            54704,    65878503518.00,      209639518.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018450.00,CE      ,00000030.55,00000083.95,00000030.55,00000048.10,000000000137160,          1012760,            25319,            12096,    18732911020.00,       47489020.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018450.00,PE      ,00000020.00,00000111.60,00000020.00,00000088.35,000000000029160,           236360,             5909,             3221,     4380714026.00,       19872026.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018500.00,CE      ,00000009.10,00000047.25,00000009.10,00000031.20,000000000574200,          5181080,           129527,            66529,    96005662822.00,      155682822.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018500.00,PE      ,00000145.00,00000179.95,00000101.40,00000120.85,000000000140840,          1061400,            26535,            17441,    19762322010.00,      126422010.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018550.00,CE      ,00000017.70,00000025.00,00000014.05,00000019.10,000000000176840,          1399760,            34994,            13406,    25990696182.00,       25148182.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018550.00,PE      ,00000169.25,00000169.25,00000144.50,00000159.10,000000000001400,             1720,              043,              016,       32179626.00,         273626.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018600.00,CE      ,00000010.10,00000023.15,00000004.20,00000010.80,000000000594680,          4518640,           112966,            42457,    84094816678.00,       48112678.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018600.00,PE      ,00000228.90,00000243.15,00000179.10,00000200.55,000000000011400,           101400,             2535,             1704,     1906329530.00,       20289530.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018650.00,CE      ,00000009.70,00000013.45,00000004.00,00000005.55,000000000182200,          1423440,            35586,             9405,    26555481438.00,        8325438.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018700.00,CE      ,00000002.50,00000012.30,00000002.25,00000003.15,000000000494720,          2948800,            73720,            26206,    55153646608.00,       11086608.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018700.00,PE      ,00000314.60,00000328.80,00000275.00,00000294.85,000000000001560,             4640,              116,              084,       88126082.00,        1358082.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018750.00,CE      ,00000005.80,00000014.35,00000000.85,00000002.05,000000000095520,           590120,            14753,             4958,    11066212490.00,        1462490.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018800.00,CE      ,00000003.90,00000005.40,00000000.95,00000001.30,000000000399840,          2023400,            50585,            16526,    38043708186.00,        3788186.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018850.00,CE      ,00000002.65,00000011.35,00000000.30,00000001.10,000000000024000,           159880,             3997,             1226,     3014003282.00,         265282.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018900.00,CE      ,00000002.80,00000004.80,00000000.70,00000000.90,000000000258200,          1205360,            30134,             8152,    22782876468.00,        1572468.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018950.00,CE      ,00000002.45,00000003.00,00000000.25,00000000.75,000000000011320,            91280,             2282,              547,     1729854340.00,          98340.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00019000.00,CE      ,00000000.25,00000003.80,00000000.25,00000000.65,000000000424920,          1187720,            29693,             6231,    22567698150.00,        1018150.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00019100.00,CE      ,00000000.95,00000001.75,00000000.35,00000000.65,000000000098240,           210440,             5261,             1285,     4019560508.00,         156508.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00019200.00,CE      ,00000001.00,00000001.00,00000000.25,00000000.60,000000000051080,           160160,             4004,              724,     3075165924.00,          93924.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00019300.00,CE      ,00000000.20,00000000.75,00000000.15,00000000.45,000000000018240,            59640,             1491,              252,     1151078356.00,          26356.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00019400.00,CE      ,00000000.25,00000000.60,00000000.10,00000000.40,000000000007080,            13720,              343,              093,      266172898.00,           4898.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00019500.00,CE      ,00000000.50,00000000.50,00000000.10,00000000.25,000000000043840,            36880,              922,              158,      719168778.00,           8778.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00019600.00,CE      ,00000000.50,00000000.50,00000000.10,00000000.25,000000000001760,              240,              006,              005,        4704052.00,             52.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00019700.00,CE      ,00000000.10,00000000.45,00000000.10,00000000.40,000000000004760,              760,              019,              004,       14972174.00,            174.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00020000.00,CE      ,00000000.40,00000000.50,00000000.10,00000000.25,000000000011480,             2160,              054,              015,       43200772.00,            772.00
OPTIDX    ,FINNIFTY  ,01/11/2022,00017700.00,PE      ,00000030.00,00000030.00,00000030.00,00000030.00,000000000000240,              080,              002,              002,        1418400.00,           2400.00
OPTIDX    ,FINNIFTY  ,01/11/2022,00018000.00,PE      ,00000090.00,00000093.00,00000060.00,00000073.95,000000000001280,             1720,              043,              023,       31095626.00,         135626.00
OPTIDX    ,FINNIFTY  ,01/11/2022,00018300.00,PE      ,00000080.00,00000139.00,00000070.00,00000117.15,000000000000160,              360,              009,              009,        6626796.00,          38796.00
OPTIDX    ,FINNIFTY  ,01/11/2022,00018500.00,CE      ,00000145.00,00000145.00,00000145.00,00000145.00,000000000000080,              040,              001,              001,         745800.00,           5800.00
OPTIDX    ,FINNIFTY  ,01/11/2022,00019000.00,CE      ,00000024.05,00000028.00,00000011.00,00000018.50,000000000000680,             1680,              042,              025,       31954322.00,          34322.00
OPTIDX    ,NIFTY     ,10/11/2022,00015800.00,PE      ,00000006.95,00000006.95,00000006.95,00000006.95,000000000002950,             1000,              020,              001,       15806950.00,           6950.00
OPTIDX    ,NIFTY     ,10/11/2022,00016000.00,PE      ,00000008.00,00000008.00,00000005.95,00000006.80,000000000079600,            27600,              552,              211,      441789097.50,         189097.50
OPTIDX    ,NIFTY     ,10/11/2022,00016100.00,PE      ,00000010.90,00000010.90,00000007.85,00000008.05,000000000016000,             4100,              082,              024,       66043502.50,          33502.50
OPTIDX    ,NIFTY     ,10/11/2022,00016200.00,PE      ,00000010.00,00000011.05,00000008.95,00000009.40,000000000020250,             6500,              130,              034,      105362075.00,          62075.00
OPTIDX    ,NIFTY     ,10/11/2022,00016300.00,PE      ,00000012.00,00000012.15,00000010.05,00000011.50,000000000029150,             8450,              169,              046,      137833222.50,          98222.50
OPTIDX    ,NIFTY     ,10/11/2022,00016400.00,PE      ,00000009.00,00000041.25,00000009.00,00000013.95,000000000076950,            19500,              390,              297,      320080582.50,         280582.50
OPTIDX    ,NIFTY     ,10/11/2022,00016500.00,PE      ,00000019.05,00000023.15,00000017.10,00000018.35,000000000158050,            56700,             1134,              551,      936619552.50,        1069552.50
OPTIDX    ,NIFTY     ,10/11/2022,00016600.00,PE      ,00000026.25,00000027.65,00000013.35,00000022.10,000000000022650,            19700,              394,              137,      327474652.50,         454652.50
OPTIDX    ,NIFTY     ,10/11/2022,00016700.00,PE      ,00000030.00,00000032.90,00000026.40,00000027.90,000000000044000,            18150,              363,              174,      303620340.00,         515340.00
OPTIDX    ,NIFTY     ,10/11/2022,00016750.00,PE      ,00000032.00,00000042.35,00000030.25,00000031.25,000000000004650,             1600,              032,              013,       26851405.00,          51405.00
OPTIDX    ,NIFTY     ,10/11/2022,00016800.00,PE      ,00000040.50,00000040.50,00000025.55,00000034.15,000000000056900,            40700,              814,              381,      685199072.50,        1439072.50
OPTIDX    ,NIFTY     ,10/11/2022,00016900.00,PE      ,00000041.05,00000046.70,00000041.05,00000043.75,000000000043450,            30450,              609,              270,      515935412.50,        1330412.50
OPTIDX    ,NIFTY     ,10/11/2022,00016950.00,PE      ,00000067.25,00000067.25,00000046.40,00000046.40,000000000000500,              150,              003,              002,        2550502.50,           8002.50
