INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTIDX    ,BANKNIFTY ,27/10/2022,00042700.00,PE      ,00001277.50,00001670.25,00001263.10,00001586.10,000000000000325,             1100,              044,              035,       48466920.00,        1496920.00
OPTIDX    ,BANKNIFTY ,27/10/2022,00042900.00,PE      ,00001625.00,00001750.00,00001564.00,00001588.00,000000000000050,              575,              023,              015,       25616198.75,         948698.75
OPTIDX    ,BANKNIFTY ,27/10/2022,00043100.00,PE      ,00002008.00,00002008.00,00001780.00,00001790.80,000000000000275,              175,              007,              007,        7866161.25,         323661.25
OPTIDX    ,BANKNIFTY ,27/10/2022,00043500.00,PE      ,00002100.00,00002408.55,00002100.00,00002354.30,000000000002250,             1250,              050,              034,       57242983.75,        2867983.75
OPTIDX    ,BANKNIFTY ,27/10/2022,00044500.00,PE      ,00003250.70,00003364.35,00003147.35,00003147.35,000000000004900,              225,              009,              005,       10737662.50,         725162.50
OPTIDX    ,FINNIFTY  ,25/10/2022,00014500.00,PE      ,00000002.70,00000002.70,00000000.05,00000000.05,000000000000040,              200,              005,              005,        2900226.00,            226.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00016000.00,PE      ,00000000.10,00000000.20,00000000.05,00000000.05,000000000001800,            12080,              302,              025,      193281436.00,           1436.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00016400.00,PE      ,00000000.90,00000000.90,00000000.05,00000000.05,000000000002840,              680,              017,              004,       11152136.00,            136.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00016500.00,PE      ,00000000.15,00000000.15,00000000.05,00000000.10,000000000009160,            41560,             1039,              084,      685744222.00,           4222.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00016600.00,PE      ,00000000.05,00000000.25,00000000.05,00000000.20,000000000002360,             8240,              206,              020,      136785166.00,           1166.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00016700.00,PE      ,00000000.05,00000000.15,00000000.05,00000000.05,000000000003320,             6800,              170,              014,      113560600.00,            600.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00016800.00,PE      ,00000000.25,00000000.25,00000000.05,00000000.05,000000000003640,            13080,              327,              054,      219745442.00,           1442.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00016900.00,PE      ,00000000.55,00000000.55,00000000.05,00000000.10,000000000007840,             9000,              225,              050,      152101344.00,           1344.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017000.00,CE      ,00001150.00,00001150.00,00001150.00,00001150.00,000000000000000,              040,              001,              001,         726000.00,          46000.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017000.00,PE      ,00000000.50,00000000.50,00000000.05,00000000.05,000000000115560,           184880,             4622,              370,     3142983102.00,          23102.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017050.00,PE      ,00000000.05,00000000.05,00000000.05,00000000.05,000000000000560,              520,              013,              008,        8866026.00,             26.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017100.00,PE      ,00000000.20,00000000.40,00000000.05,00000000.05,000000000009960,            19720,              493,              122,      337214450.00,           2450.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017150.00,PE      ,00000000.05,00000000.25,00000000.05,00000000.10,000000000001840,             2760,              069,              029,       47334360.00,            360.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017200.00,PE      ,00000000.35,00000000.40,00000000.05,00000000.05,000000000014680,            59360,             1484,              376,     1021000718.00,           8718.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017250.00,PE      ,00000000.55,00000000.55,00000000.05,00000000.10,000000000014840,            17320,              433,              081,      298772226.00,           2226.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017300.00,PE      ,00000001.00,00000001.00,00000000.05,00000000.10,000000000042840,           240000,             6000,              878,     4152044910.00,          44910.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017350.00,PE      ,00000000.10,00000000.40,00000000.05,00000000.15,000000000004360,            15960,              399,              105,      276908434.00,           2434.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017400.00,PE      ,00000000.75,00000000.90,00000000.05,00000000.10,000000000047280,           165320,             4133,             1023,     2876601626.00,          33626.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017450.00,PE      ,00000000.60,00000000.60,00000000.05,00000000.10,000000000012560,            34400,              860,              254,      600286610.00,           6610.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017500.00,CE      ,00000893.55,00000893.55,00000741.15,00000769.25,000000000004840,             1480,              037,              010,       27193906.00,        1293906.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017500.00,PE      ,00000000.90,00000001.00,00000000.05,00000000.05,000000000216800,           814480,            20362,             3696,    14253590448.00,         190448.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017550.00,CE      ,00000754.55,00000760.40,00000754.55,00000757.50,000000000000040,              080,              002,              002,        1464598.00,          60598.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017550.00,PE      ,00000000.30,00000000.55,00000000.05,00000000.05,000000000009880,            74000,             1850,              645,     1298718040.00,          18040.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017600.00,CE      ,00000833.25,00000833.25,00000692.45,00000710.00,000000000001560,             2440,              061,              019,       44701336.00,        1757336.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017600.00,PE      ,00000000.65,00000000.65,00000000.05,00000000.10,000000000108160,           582640,            14566,             3223,    10254641898.00,         177898.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017650.00,PE      ,00000001.00,00000002.00,00000000.05,00000000.10,000000000028320,            99000,             2475,              980,     1747376828.00,          26828.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017700.00,CE      ,00000710.00,00000710.00,00000582.75,00000591.20,000000000000800,             1000,              025,              016,       18340784.00,         640784.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017700.00,PE      ,00000000.80,00000000.95,00000000.05,00000000.10,000000000196840,          1308800,            32720,             6198,    23166215252.00,         455252.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017750.00,CE      ,00000502.65,00000502.65,00000502.65,00000502.65,000000000000080,              040,              001,              001,         730106.00,          20106.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017750.00,PE      ,00000001.40,00000001.40,00000000.05,00000000.10,000000000041360,           204120,             5103,             1699,     3623187230.00,          57230.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017800.00,CE      ,00000611.45,00000629.70,00000479.05,00000485.90,000000000004400,            10720,              268,              167,      196345602.00,        5529602.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017800.00,PE      ,00000000.55,00000000.85,00000000.05,00000000.10,000000000501440,          3517320,            87933,            12822,    62609552250.00,        1256250.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017850.00,PE      ,00000001.00,00000001.00,00000000.05,00000000.10,000000000060480,           673120,            16828,             3258,    12015444092.00,         252092.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017900.00,CE      ,00000571.00,00000571.00,00000379.25,00000392.15,000000000012200,            51600,             1290,              656,      944444572.00,       20804572.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017900.00,PE      ,00000000.10,00000001.50,00000000.05,00000000.10,000000000360360,          3382080,            84552,            18436,    60540564374.00,        1332374.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017950.00,CE      ,00000485.00,00000485.10,00000328.90,00000332.70,000000000002160,            23520,              588,              560,      430318064.00,        8134064.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00017950.00,PE      ,00000001.45,00000001.45,00000000.05,00000000.10,000000000100800,          1082160,            27054,             6046,    19425212068.00,         440068.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018000.00,CE      ,00000454.90,00000483.35,00000269.70,00000290.90,000000000031480,           556240,            13906,            11518,    10200673808.00,      188353808.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018000.00,PE      ,00000002.35,00000002.40,00000000.05,00000000.10,000000000797600,         12944680,           323617,            47934,   233010041802.00,        5801802.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018050.00,CE      ,00000368.20,00000395.05,00000212.65,00000244.30,000000000006400,           404320,            10108,             9500,     7415625192.00,      117649192.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018050.00,PE      ,00000001.90,00000002.00,00000000.05,00000000.10,000000000205160,          4550480,           113762,            35357,    82138315834.00,        2151834.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018100.00,CE      ,00000333.00,00000386.80,00000178.30,00000189.05,000000000043120,           983160,            24579,            18191,    18018190040.00,      222994040.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018100.00,PE      ,00000002.15,00000004.00,00000000.05,00000000.15,000000000916120,         23077040,           576926,           114908,   417709802994.00,       15378994.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018150.00,CE      ,00000323.10,00000323.10,00000128.45,00000139.65,000000000095240,           716760,            17919,            13424,    13133019384.00,      123825384.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018150.00,PE      ,00000002.50,00000024.20,00000000.05,00000000.15,000000000491880,         16187920,           404698,            96173,   293823541438.00,       12793438.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018200.00,CE      ,00000265.05,00000287.50,00000077.90,00000091.15,000000000207040,          9086600,           227165,           153081,   166586894650.00,     1210774650.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018200.00,PE      ,00000004.70,00000009.00,00000000.05,00000000.20,000000000862120,         71887960,          1797199,           448083,  1308456290498.00,       95418498.01
OPTIDX    ,FINNIFTY  ,25/10/2022,00018250.00,CE      ,00000222.90,00000237.45,00000028.30,00000037.25,000000000264280,          7016240,           175406,           116397,   128501870632.00,      455490632.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018250.00,PE      ,00000005.20,00000020.00,00000000.05,00000000.35,000000001244880,         70713880,          1767847,           476023,  1290715194606.00,      186884606.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018300.00,CE      ,00000175.00,00000189.95,00000000.05,00000005.95,000000001791000,         97876720,          2446918,          1146618,  1794593948038.00,     3449972038.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018300.00,PE      ,00000008.00,00000028.00,00000000.40,00000011.15,000000000709200,        239153160,          5978829,          2093434,  4378887725616.00,     2384897616.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018350.00,CE      ,00000122.20,00000143.70,00000000.05,00000000.60,000000000991600,        106508280,          2662707,          1101817,  1956311443728.00,     1884505728.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018350.00,PE      ,00000020.05,00000072.10,00000001.75,00000043.60,000000000183960,        109854080,          2746352,          1258869,  2018085284166.00,     2262916166.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018400.00,CE      ,00000115.50,00000115.50,00000000.05,00000000.25,000000001517080,        207001600,          5175040,          1758064,  3811016579204.00,     2187139204.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018400.00,PE      ,00000030.00,00000121.95,00000016.70,00000099.25,000000000153680,         89296840,          2232421,          1210735,  1647572358450.00,     4510502450.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018450.00,CE      ,00000070.50,00000074.85,00000000.05,00000000.20,000000000917080,         69986800,          1749670,           454953,  1291603660474.00,      347200474.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018450.00,PE      ,00000049.95,00000171.90,00000029.85,00000153.90,000000000038720,          8212840,           205321,           135578,   152246918072.00,      720020072.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018500.00,CE      ,00000041.80,00000049.00,00000000.05,00000000.15,000000001415800,         93591400,          2339785,           656385,  1731886046672.00,      445146672.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018500.00,PE      ,00000077.95,00000221.80,00000053.65,00000204.30,000000000062280,         15861960,           396549,           266920,   295517924534.00,     2071664534.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018550.00,CE      ,00000023.40,00000025.05,00000000.05,00000000.10,000000000626320,         29658040,           741451,           186846,   550229487902.00,       72845902.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018550.00,PE      ,00000093.15,00000271.45,00000083.75,00000256.80,000000000014320,           690560,            17264,            14250,    12928372908.00,      118484908.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018600.00,CE      ,00000010.45,00000015.00,00000000.05,00000000.10,000000000891240,         38452800,           961320,           222719,   715277559802.00,       55479802.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018600.00,PE      ,00000133.20,00000321.60,00000122.30,00000303.60,000000000023560,          1857240,            46431,            34243,    34954481746.00,      409817746.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018650.00,CE      ,00000006.25,00000007.75,00000000.05,00000000.10,000000000302400,          9399680,           234992,            56672,   175311908660.00,        7876660.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018650.00,PE      ,00000176.35,00000389.60,00000176.10,00000351.80,000000000004720,            98880,             2472,             2199,     1871485578.00,       27373578.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018700.00,CE      ,00000004.10,00000004.10,00000000.05,00000000.10,000000000688560,         16756520,           418913,            73793,   313357331006.00,       10407006.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018700.00,PE      ,00000236.75,00000421.55,00000215.10,00000409.55,000000000007040,           171760,             4294,             3037,     3269070810.00,       57158810.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018750.00,CE      ,00000001.05,00000002.70,00000000.05,00000000.10,000000000222800,          2974560,            74364,            17455,    55774535366.00,        1535366.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018750.00,PE      ,00000273.45,00000474.75,00000264.55,00000470.85,000000000001040,             7760,              194,              167,      148170250.00,        2670250.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018800.00,CE      ,00000001.15,00000001.50,00000000.05,00000000.10,000000000718480,          9342680,           233567,            39844,   175646666586.00,        4282586.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018800.00,PE      ,00000320.25,00000519.90,00000319.70,00000507.40,000000000004240,            52800,             1320,              766,     1016973330.00,       24333330.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018850.00,CE      ,00000000.50,00000001.40,00000000.05,00000000.10,000000000064480,           772760,            19319,             5640,    14566858542.00,         332542.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018900.00,CE      ,00000000.75,00000001.35,00000000.05,00000000.10,000000000346760,          3174680,            79367,            14572,    60002705864.00,        1253864.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018900.00,PE      ,00000445.45,00000523.50,00000445.45,00000510.80,000000000000200,              520,              013,              009,       10086908.00,         258908.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00018950.00,CE      ,00000000.50,00000001.30,00000000.05,00000000.10,000000000060680,           358400,             8960,             3024,     6791800476.00,         120476.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00019000.00,CE      ,00000000.50,00000000.90,00000000.05,00000000.05,000000000818800,          5432720,           135818,            13997,   103223292816.00,        1612816.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00019000.00,PE      ,00000590.00,00000716.95,00000583.40,00000715.70,000000000000320,             1120,              028,              019,       22000418.00,         720418.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00019050.00,CE      ,00000000.10,00000000.55,00000000.05,00000000.05,000000000004600,            74320,             1858,              618,     1415812482.00,          16482.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00019100.00,CE      ,00000000.50,00000000.65,00000000.05,00000000.05,000000000132000,           642040,            16051,             3092,    12263126234.00,         162234.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00019150.00,CE      ,00000000.40,00000000.50,00000000.05,00000000.05,000000000002560,            14720,              368,              234,      281891000.00,           3000.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00019200.00,CE      ,00000000.50,00000000.50,00000000.05,00000000.05,000000000137920,           420560,            10514,             1913,     8074860142.00,         108142.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00019250.00,CE      ,00000000.20,00000000.40,00000000.05,00000000.05,000000000006760,            10640,              266,              121,      204822586.00,           2586.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00019300.00,CE      ,00000000.20,00000000.55,00000000.05,00000000.05,000000000064520,           305400,             7635,             1278,     5894291826.00,          71826.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00019350.00,CE      ,00000000.20,00000000.40,00000000.05,00000000.05,000000000001880,             2360,              059,              042,       45666528.00,            528.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00019400.00,CE      ,00000000.20,00000000.40,00000000.05,00000000.05,000000000011040,            55840,             1396,              327,     1083305002.00,           9002.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00019500.00,CE      ,00000000.25,00000000.30,00000000.05,00000000.05,000000000042120,           103280,             2582,              367,     2013976054.00,          16054.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00019600.00,CE      ,00000000.30,00000000.35,00000000.05,00000000.05,000000000004000,             6160,              154,              044,      120737236.00,           1236.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00019700.00,CE      ,00000000.15,00000000.20,00000000.05,00000000.05,000000000005800,            13800,              345,              050,      271861840.00,           1840.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00019800.00,CE      ,00000000.10,00000000.20,00000000.05,00000000.10,000000000001920,             3880,              097,              014,       76824280.00,            280.00
OPTIDX    ,FINNIFTY  ,25/10/2022,00019900.00,CE      ,00000000.10,00000000.10,00000000.10,00000000.10,000000000001360,             1040,              026,              008,       20696104.00,            104.00
